language	translation_id	chapter	mode	dist_interlinear
eng	bible-in-basic-english	MAT 11	Dynamic	0.4326848723464043
eng	bible-in-basic-english	MAT 12	Dynamic	0.36892170984101613
eng	bible-in-basic-english	MAT 13	Dynamic	0.37675395053811195
eng	bible-in-basic-english	MAT 14	Dynamic	0.3444119383017273
eng	bible-in-basic-english	MAT 15	Dynamic	0.35762035860344366
eng	bible-in-basic-english	MAT 16	Dynamic	0.3307309605008845
eng	bible-in-basic-english	MAT 17	Dynamic	0.3707419432146375
eng	bible-in-basic-english	MAT 18	Dynamic	0.365163183121793
eng	bible-in-basic-english	MAT 19	Dynamic	0.369117952806259
eng	bible-in-basic-english	MAT 2	Dynamic	0.452787678199599
eng	bible-in-basic-english	MAT 20	Dynamic	0.33700542404348893
eng	bible-in-basic-english	MAT 21	Dynamic	0.36320906021229066
eng	bible-in-basic-english	MAT 22	Dynamic	0.3748436551323896
eng	bible-in-basic-english	MAT 23	Dynamic	0.40210945893363975
eng	bible-in-basic-english	MAT 24	Dynamic	0.38822978918530804
eng	bible-in-basic-english	MAT 25	Dynamic	0.26520767296192127
eng	bible-in-basic-english	MAT 26	Dynamic	0.3135096847459162
eng	bible-in-basic-english	MAT 27	Dynamic	0.40615157440585187
eng	bible-in-basic-english	MAT 28	Dynamic	0.36874488731944954
eng	bible-in-basic-english	MAT 3	Dynamic	0.3950022583125254
eng	bible-in-basic-english	MAT 4	Dynamic	0.47069952132602627
eng	bible-in-basic-english	MAT 5	Dynamic	0.3479342286874718
eng	bible-in-basic-english	MAT 6	Dynamic	0.36087560900130294
eng	bible-in-basic-english	MAT 7	Dynamic	0.3682355001873823
eng	bible-in-basic-english	MAT 8	Dynamic	0.4181274530404749
eng	bible-in-basic-english	MAT 9	Dynamic	0.43762220494430076
eng	bible-in-basic-english	MRK 1	Dynamic	0.42526540951112185
eng	bible-in-basic-english	MRK 10	Dynamic	0.3579162007416675
eng	bible-in-basic-english	MRK 11	Dynamic	0.3615640708463023
eng	bible-in-basic-english	MRK 12	Dynamic	0.4121867576012528
eng	bible-in-basic-english	MRK 13	Dynamic	0.38330333427643226
eng	bible-in-basic-english	MRK 14	Dynamic	0.29763920136201133
eng	bible-in-basic-english	MRK 15	Dynamic	0.39755015494880075
eng	bible-in-basic-english	MRK 16	Dynamic	0.40848878414614875
eng	bible-in-basic-english	MRK 2	Dynamic	0.41251482113959614
eng	bible-in-basic-english	MRK 3	Dynamic	0.465862648955795
eng	bible-in-basic-english	MRK 4	Dynamic	0.31831848703682836
eng	bible-in-basic-english	MRK 5	Dynamic	0.28127478433952563
eng	bible-in-basic-english	MRK 6	Dynamic	0.2840238043582153
eng	bible-in-basic-english	MRK 7	Dynamic	0.3623161736586732
eng	bible-in-basic-english	MRK 8	Dynamic	0.37677998784140293
eng	bible-in-basic-english	MRK 9	Dynamic	0.3830658599661755
eng	bible-in-basic-english	PHM 1	Dynamic	0.26240279944514494
eng	bible-in-basic-english	PHP 1	Dynamic	0.3124077053079808
eng	bible-in-basic-english	PHP 2	Dynamic	0.38073275874880713
eng	bible-in-basic-english	PHP 3	Dynamic	0.49823636624880197
eng	bible-in-basic-english	PHP 4	Dynamic	0.35676845124408707
eng	bible-in-basic-english	REV 1	Dynamic	0.3576836576230489
eng	bible-in-basic-english	REV 10	Dynamic	0.379512715415184
eng	bible-in-basic-english	REV 11	Dynamic	0.34917590468286575
eng	bible-in-basic-english	REV 12	Dynamic	0.3724538037472199
eng	bible-in-basic-english	REV 13	Dynamic	0.31800003605078453
eng	bible-in-basic-english	REV 14	Dynamic	0.3737663344846187
eng	bible-in-basic-english	REV 15	Dynamic	0.45400853162461147
eng	bible-in-basic-english	REV 16	Dynamic	0.41424590657525784
eng	bible-in-basic-english	REV 17	Dynamic	0.3553554635428685
eng	bible-in-basic-english	REV 18	Dynamic	0.3068814834817476
eng	bible-in-basic-english	REV 19	Dynamic	0.3819584132087507
eng	bible-in-basic-english	REV 2	Dynamic	0.26784223079658315
eng	bible-in-basic-english	REV 20	Dynamic	0.39254881907010947
eng	bible-in-basic-english	REV 21	Dynamic	0.3347829166778917
eng	bible-in-basic-english	REV 22	Dynamic	0.34045619683312384
eng	bible-in-basic-english	REV 3	Dynamic	0.28705875260966246
eng	bible-in-basic-english	REV 4	Dynamic	0.48184315308291525
eng	bible-in-basic-english	REV 5	Dynamic	0.45606313123465103
eng	bible-in-basic-english	REV 6	Dynamic	0.39814358029949903
eng	bible-in-basic-english	REV 7	Dynamic	0.3692577744664545
eng	bible-in-basic-english	REV 8	Dynamic	0.40628743749522406
eng	bible-in-basic-english	REV 9	Dynamic	0.32018945422846756
eng	bible-in-basic-english	ROM 1	Dynamic	0.3524238796723092
eng	bible-in-basic-english	ROM 10	Dynamic	0.43684627160541406
eng	bible-in-basic-english	ROM 11	Dynamic	0.3532963833093581
eng	bible-in-basic-english	ROM 12	Dynamic	0.44466937404108015
eng	bible-in-basic-english	ROM 13	Dynamic	0.3915656349163807
eng	bible-in-basic-english	ROM 14	Dynamic	0.35995057596821983
eng	bible-in-basic-english	ROM 15	Dynamic	0.4014836214078827
eng	bible-in-basic-english	ROM 16	Dynamic	0.3063064388010649
eng	bible-in-basic-english	ROM 2	Dynamic	0.47358688577045405
eng	bible-in-basic-english	ROM 3	Dynamic	0.5127741903996208
eng	bible-in-basic-english	ROM 4	Dynamic	0.43380210408105707
eng	bible-in-basic-english	ROM 5	Dynamic	0.5015835625671129
eng	bible-in-basic-english	ROM 6	Dynamic	0.41011231105478024
eng	bible-in-basic-english	ROM 7	Dynamic	0.3913444884757907
eng	bible-in-basic-english	ROM 8	Dynamic	0.43837743099837984
eng	bible-in-basic-english	ROM 9	Dynamic	0.48530445707752057
eng	bible-in-basic-english	TIT 1	Dynamic	0.41146467922761976
eng	bible-in-basic-english	TIT 2	Dynamic	0.4903483075782885
eng	bible-in-basic-english	TIT 3	Dynamic	0.4125593800765384
eng	complete-jewish-bible	1CO 1	Dynamic	0.5034953931886184
eng	complete-jewish-bible	1CO 10	Dynamic	0.4836471744326202
eng	complete-jewish-bible	1CO 11	Dynamic	0.39927422126885315
eng	complete-jewish-bible	1CO 12	Dynamic	0.4130545154163203
eng	complete-jewish-bible	1CO 13	Dynamic	0.46070016825201215
eng	complete-jewish-bible	1CO 14	Dynamic	0.34729709923571817
eng	complete-jewish-bible	1CO 15	Dynamic	0.4324885665711187
eng	complete-jewish-bible	1CO 16	Dynamic	0.37367446241793595
eng	complete-jewish-bible	1CO 2	Dynamic	0.4392616057553927
eng	complete-jewish-bible	1CO 3	Dynamic	0.3882873276214211
eng	complete-jewish-bible	1CO 4	Dynamic	0.4935872279794138
eng	complete-jewish-bible	1CO 5	Dynamic	0.499946901521059
eng	complete-jewish-bible	1CO 6	Dynamic	0.4589071389855441
eng	complete-jewish-bible	1CO 7	Dynamic	0.4092703467334637
eng	complete-jewish-bible	1CO 8	Dynamic	0.292510987942202
eng	complete-jewish-bible	1CO 9	Dynamic	0.3945380476120704
eng	complete-jewish-bible	1JN 1	Dynamic	0.4186600442748858
eng	complete-jewish-bible	1JN 2	Dynamic	0.5122883536014847
eng	complete-jewish-bible	1JN 3	Dynamic	0.4877176155008768
eng	complete-jewish-bible	1JN 4	Dynamic	0.4900016981416082
eng	complete-jewish-bible	1JN 5	Dynamic	0.5304294403108571
eng	complete-jewish-bible	1PE 1	Dynamic	0.5980987064532222
eng	complete-jewish-bible	1PE 2	Dynamic	0.4441029658761418
eng	complete-jewish-bible	1PE 3	Dynamic	0.4679486259609004
eng	complete-jewish-bible	1PE 4	Dynamic	0.550035056740643
eng	complete-jewish-bible	1PE 5	Dynamic	0.5190175550228291
eng	complete-jewish-bible	1TH 1	Dynamic	0.551912273083389
eng	complete-jewish-bible	1TH 2	Dynamic	0.3910419877829014
eng	complete-jewish-bible	1TH 3	Dynamic	0.36351824058337734
eng	complete-jewish-bible	1TH 4	Dynamic	0.4586262227105755
eng	complete-jewish-bible	1TH 5	Dynamic	0.38224625831485143
eng	complete-jewish-bible	1TI 1	Dynamic	0.5323612057965489
eng	complete-jewish-bible	1TI 2	Dynamic	0.45343153221299914
eng	complete-jewish-bible	1TI 3	Dynamic	0.6647429216849314
eng	complete-jewish-bible	1TI 4	Dynamic	0.5002097008159072
eng	complete-jewish-bible	1TI 5	Dynamic	0.36558264954430797
eng	complete-jewish-bible	1TI 6	Dynamic	0.36624335669898367
eng	complete-jewish-bible	2CO 1	Dynamic	0.4783548390979855
eng	complete-jewish-bible	2CO 10	Dynamic	0.4610160100779149
eng	complete-jewish-bible	2CO 11	Dynamic	0.47771911325079663
eng	complete-jewish-bible	2CO 12	Dynamic	0.39891157122960114
eng	complete-jewish-bible	2CO 13	Dynamic	0.46427396313741176
eng	complete-jewish-bible	2CO 2	Dynamic	0.46556254861808727
eng	complete-jewish-bible	2CO 3	Dynamic	0.4635666491977286
eng	complete-jewish-bible	2CO 4	Dynamic	0.5427123934402938
eng	complete-jewish-bible	2CO 5	Dynamic	0.45212081053273034
eng	complete-jewish-bible	2CO 6	Dynamic	0.4434822719621515
eng	complete-jewish-bible	2CO 7	Dynamic	0.39666103362165167
eng	complete-jewish-bible	2CO 8	Dynamic	0.34597516223944275
eng	complete-jewish-bible	2CO 9	Dynamic	0.473825538499634
eng	complete-jewish-bible	2JN 1	Dynamic	0.46770341169242524
eng	complete-jewish-bible	2PE 1	Dynamic	0.5377612806470135
eng	complete-jewish-bible	2PE 2	Dynamic	0.30359086529024576
eng	complete-jewish-bible	2PE 3	Dynamic	0.5185312942744865
eng	complete-jewish-bible	2TH 1	Dynamic	0.45717415791837346
eng	complete-jewish-bible	2TH 2	Dynamic	0.555634930021815
eng	complete-jewish-bible	2TH 3	Dynamic	0.5382310823737687
eng	complete-jewish-bible	2TI 1	Dynamic	0.442918743915363
eng	complete-jewish-bible	2TI 2	Dynamic	0.47387206022722167
eng	complete-jewish-bible	2TI 3	Dynamic	0.49753451013274963
eng	complete-jewish-bible	2TI 4	Dynamic	0.3699320532675312
eng	complete-jewish-bible	3JN 1	Dynamic	0.5094779457001729
eng	complete-jewish-bible	ACT 1	Dynamic	0.5351372923295387
eng	complete-jewish-bible	ACT 10	Dynamic	0.3870100347101133
eng	complete-jewish-bible	ACT 11	Dynamic	0.5264272460504827
eng	complete-jewish-bible	ACT 12	Dynamic	0.4849375413614803
eng	complete-jewish-bible	ACT 13	Dynamic	0.4522685271546613
eng	complete-jewish-bible	ACT 14	Dynamic	0.3951415949390213
eng	complete-jewish-bible	ACT 15	Dynamic	0.46738910135766
eng	complete-jewish-bible	ACT 16	Dynamic	0.40244756049471775
eng	complete-jewish-bible	ACT 17	Dynamic	0.4206261726027498
eng	complete-jewish-bible	ACT 18	Dynamic	0.4673190128333819
eng	complete-jewish-bible	ACT 19	Dynamic	0.4406643965336573
eng	complete-jewish-bible	ACT 2	Dynamic	0.4825400711471507
eng	complete-jewish-bible	ACT 20	Dynamic	0.4873992083977226
eng	complete-jewish-bible	ACT 21	Dynamic	0.46903601307685017
eng	complete-jewish-bible	ACT 22	Dynamic	0.4807177658676629
eng	complete-jewish-bible	ACT 23	Dynamic	0.5490499732565693
eng	complete-jewish-bible	ACT 24	Dynamic	0.49677242323962767
eng	complete-jewish-bible	ACT 25	Dynamic	0.44317217665115394
eng	complete-jewish-bible	ACT 26	Dynamic	0.49445630165216464
eng	complete-jewish-bible	ACT 27	Dynamic	0.4351110683620356
eng	complete-jewish-bible	ACT 28	Dynamic	0.44063908183526923
eng	complete-jewish-bible	ACT 3	Dynamic	0.5013696984664153
eng	complete-jewish-bible	ACT 4	Dynamic	0.49790199710715644
eng	complete-jewish-bible	ACT 5	Dynamic	0.5281562560815419
eng	complete-jewish-bible	ACT 6	Dynamic	0.4090101224984302
eng	complete-jewish-bible	ACT 7	Dynamic	0.5070594258715013
eng	complete-jewish-bible	ACT 8	Dynamic	0.4158096399373332
eng	complete-jewish-bible	ACT 9	Dynamic	0.5563562899392291
eng	complete-jewish-bible	COL 1	Dynamic	0.4673241523582387
eng	complete-jewish-bible	COL 2	Dynamic	0.46570534911493683
eng	complete-jewish-bible	COL 3	Dynamic	0.4962632994497815
eng	complete-jewish-bible	COL 4	Dynamic	0.5100313169059061
eng	complete-jewish-bible	EPH 1	Dynamic	0.49464310591440774
eng	complete-jewish-bible	EPH 2	Dynamic	0.5257781864721425
eng	complete-jewish-bible	EPH 3	Dynamic	0.5111407073550466
eng	complete-jewish-bible	EPH 4	Dynamic	0.4271960234408467
eng	complete-jewish-bible	EPH 5	Dynamic	0.4965176081032063
eng	complete-jewish-bible	EPH 6	Dynamic	0.4936783583699711
eng	complete-jewish-bible	GAL 1	Dynamic	0.5557278349003135
eng	complete-jewish-bible	GAL 2	Dynamic	0.5241943956052653
eng	complete-jewish-bible	GAL 3	Dynamic	0.5974556350271835
eng	complete-jewish-bible	GAL 4	Dynamic	0.45003398772050557
eng	complete-jewish-bible	GAL 5	Dynamic	0.5852911916204581
eng	complete-jewish-bible	GAL 6	Dynamic	0.5045144145479507
eng	complete-jewish-bible	HEB 1	Dynamic	0.48365310143507884
eng	complete-jewish-bible	HEB 10	Dynamic	0.5810397905990352
eng	complete-jewish-bible	HEB 11	Dynamic	0.5903322642464983
eng	complete-jewish-bible	HEB 12	Dynamic	0.3741285668980457
eng	complete-jewish-bible	HEB 13	Dynamic	0.5524873785833374
eng	complete-jewish-bible	HEB 2	Dynamic	0.48049708170263156
eng	complete-jewish-bible	HEB 3	Dynamic	0.4884208851942486
eng	complete-jewish-bible	HEB 4	Dynamic	0.4752331724868373
eng	complete-jewish-bible	HEB 5	Dynamic	0.6004070257521812
eng	complete-jewish-bible	HEB 6	Dynamic	0.4889930352726276
eng	complete-jewish-bible	HEB 7	Dynamic	0.6336450402138495
eng	complete-jewish-bible	HEB 8	Dynamic	0.5036448330515639
eng	complete-jewish-bible	HEB 9	Dynamic	0.5104267850431853
eng	complete-jewish-bible	JAS 1	Dynamic	0.48118670065858493
eng	complete-jewish-bible	JAS 2	Dynamic	0.48519777328628844
eng	complete-jewish-bible	JAS 3	Dynamic	0.39765385767934797
eng	complete-jewish-bible	JAS 4	Dynamic	0.47964578473954056
eng	complete-jewish-bible	JAS 5	Dynamic	0.34076734082031174
eng	complete-jewish-bible	JHN 1	Dynamic	0.46067639750468625
eng	complete-jewish-bible	JHN 10	Dynamic	0.437544747341705
eng	complete-jewish-bible	JHN 11	Dynamic	0.5515321329063945
eng	complete-jewish-bible	JHN 12	Dynamic	0.5541636064625007
eng	complete-jewish-bible	JHN 13	Dynamic	0.4657476630399579
eng	complete-jewish-bible	JHN 14	Dynamic	0.4791174175964306
eng	complete-jewish-bible	JHN 15	Dynamic	0.49206364045296686
eng	complete-jewish-bible	JHN 16	Dynamic	0.45744919708056586
eng	complete-jewish-bible	JHN 17	Dynamic	0.4178972393332411
eng	complete-jewish-bible	JHN 18	Dynamic	0.47578767472338745
eng	complete-jewish-bible	JHN 19	Dynamic	0.4937372578995492
eng	complete-jewish-bible	JHN 2	Dynamic	0.43511698782250063
eng	complete-jewish-bible	JHN 20	Dynamic	0.5569563212510885
eng	complete-jewish-bible	JHN 21	Dynamic	0.47209504686877846
eng	complete-jewish-bible	JHN 3	Dynamic	0.5525619673796454
eng	complete-jewish-bible	JHN 4	Dynamic	0.5435739120952964
eng	complete-jewish-bible	JHN 5	Dynamic	0.4698107748417572
eng	complete-jewish-bible	JHN 6	Dynamic	0.4499271861346464
eng	complete-jewish-bible	JHN 7	Dynamic	0.516759777851558
eng	complete-jewish-bible	JHN 8	Dynamic	0.46294526172228756
eng	complete-jewish-bible	JHN 9	Dynamic	0.41623908903387097
eng	complete-jewish-bible	JUD 1	Dynamic	0.46257554987271376
eng	complete-jewish-bible	LUK 1	Dynamic	0.48292150342234436
eng	complete-jewish-bible	LUK 10	Dynamic	0.40978918846446605
eng	complete-jewish-bible	LUK 11	Dynamic	0.5048756729346531
eng	complete-jewish-bible	LUK 12	Dynamic	0.4617464378602516
eng	complete-jewish-bible	LUK 13	Dynamic	0.44725131156352277
eng	complete-jewish-bible	LUK 14	Dynamic	0.43327313281429636
eng	complete-jewish-bible	LUK 15	Dynamic	0.3255804779488035
eng	complete-jewish-bible	LUK 16	Dynamic	0.3792857733623745
eng	complete-jewish-bible	LUK 17	Dynamic	0.5055267411394374
eng	complete-jewish-bible	LUK 18	Dynamic	0.49778951464387106
eng	complete-jewish-bible	LUK 19	Dynamic	0.4400996409411423
eng	complete-jewish-bible	LUK 2	Dynamic	0.4863779937538964
eng	complete-jewish-bible	LUK 20	Dynamic	0.48081534017174193
eng	complete-jewish-bible	LUK 21	Dynamic	0.43384780392522687
eng	complete-jewish-bible	LUK 22	Dynamic	0.5872395479147205
eng	complete-jewish-bible	LUK 23	Dynamic	0.46382725366409583
eng	complete-jewish-bible	LUK 24	Dynamic	0.51914388476012
eng	complete-jewish-bible	LUK 3	Dynamic	0.5109492995342306
eng	complete-jewish-bible	LUK 4	Dynamic	0.5114641893539466
eng	complete-jewish-bible	LUK 5	Dynamic	0.41452293098301424
eng	complete-jewish-bible	LUK 6	Dynamic	0.4868905564216565
eng	complete-jewish-bible	LUK 7	Dynamic	0.542807686111416
eng	complete-jewish-bible	LUK 8	Dynamic	0.45982321001518506
eng	complete-jewish-bible	LUK 9	Dynamic	0.4469827483655134
eng	complete-jewish-bible	MAT 1	Dynamic	0.5236307414254876
eng	complete-jewish-bible	MAT 10	Dynamic	0.48359653295741345
eng	complete-jewish-bible	MAT 11	Dynamic	0.55291605764548
eng	complete-jewish-bible	MAT 12	Dynamic	0.525116786094011
eng	complete-jewish-bible	MAT 13	Dynamic	0.3661945943115863
eng	complete-jewish-bible	MAT 14	Dynamic	0.48522387873912914
eng	complete-jewish-bible	MAT 15	Dynamic	0.3958955042959051
eng	complete-jewish-bible	MAT 16	Dynamic	0.5254279525666755
eng	complete-jewish-bible	MAT 17	Dynamic	0.4809830241499417
eng	complete-jewish-bible	MAT 18	Dynamic	0.3641570664299129
eng	complete-jewish-bible	MAT 19	Dynamic	0.4056847421987274
eng	complete-jewish-bible	MAT 2	Dynamic	0.4636668259882462
eng	complete-jewish-bible	MAT 20	Dynamic	0.4169664371050181
eng	complete-jewish-bible	MAT 21	Dynamic	0.4856640051506142
eng	complete-jewish-bible	MAT 22	Dynamic	0.48495175407188545
eng	complete-jewish-bible	MAT 23	Dynamic	0.44577286117604836
eng	complete-jewish-bible	MAT 24	Dynamic	0.4710694423322232
eng	complete-jewish-bible	MAT 25	Dynamic	0.29713157763663955
eng	complete-jewish-bible	MAT 26	Dynamic	0.5410284333604672
eng	complete-jewish-bible	MAT 27	Dynamic	0.4901794918722898
eng	complete-jewish-bible	MAT 28	Dynamic	0.4558966241629429
eng	complete-jewish-bible	MAT 3	Dynamic	0.628015470919279
eng	complete-jewish-bible	MAT 4	Dynamic	0.5294503022184357
eng	complete-jewish-bible	MAT 5	Dynamic	0.39514063573771957
eng	complete-jewish-bible	MAT 6	Dynamic	0.3663695854260191
eng	complete-jewish-bible	MAT 7	Dynamic	0.37072419822723035
eng	complete-jewish-bible	MAT 8	Dynamic	0.5792158040238538
eng	complete-jewish-bible	MAT 9	Dynamic	0.49396295108208654
eng	complete-jewish-bible	MRK 1	Dynamic	0.5591380052655699
eng	complete-jewish-bible	MRK 10	Dynamic	0.45334841295375267
eng	complete-jewish-bible	MRK 11	Dynamic	0.47736866632106834
eng	complete-jewish-bible	MRK 12	Dynamic	0.49451885918595545
eng	complete-jewish-bible	MRK 13	Dynamic	0.4570846187919904
eng	complete-jewish-bible	MRK 14	Dynamic	0.5329309547677163
eng	complete-jewish-bible	MRK 15	Dynamic	0.5506018320283592
eng	complete-jewish-bible	MRK 16	Dynamic	0.520775079828355
eng	complete-jewish-bible	MRK 2	Dynamic	0.49248879164263576
eng	complete-jewish-bible	MRK 3	Dynamic	0.5404590668486381
eng	complete-jewish-bible	MRK 4	Dynamic	0.3749750340982473
eng	complete-jewish-bible	MRK 5	Dynamic	0.4167259079229733
eng	complete-jewish-bible	MRK 6	Dynamic	0.4328726386299915
eng	complete-jewish-bible	MRK 7	Dynamic	0.49275063410493275
eng	complete-jewish-bible	MRK 8	Dynamic	0.4655358280657964
eng	complete-jewish-bible	MRK 9	Dynamic	0.500900857499636
eng	complete-jewish-bible	PHM 1	Dynamic	0.32743878468033744
eng	complete-jewish-bible	PHP 1	Dynamic	0.4348014829957582
eng	complete-jewish-bible	PHP 2	Dynamic	0.46018202479905224
eng	complete-jewish-bible	PHP 3	Dynamic	0.5796877373662306
eng	complete-jewish-bible	PHP 4	Dynamic	0.3834888670386057
eng	complete-jewish-bible	REV 1	Dynamic	0.5527448138671268
eng	complete-jewish-bible	REV 10	Dynamic	0.3725867157304483
eng	complete-jewish-bible	REV 11	Dynamic	0.33988887479635
eng	complete-jewish-bible	REV 12	Dynamic	0.37427440316389526
eng	complete-jewish-bible	REV 13	Dynamic	0.31875508584756385
eng	complete-jewish-bible	REV 14	Dynamic	0.3439282378148374
eng	complete-jewish-bible	REV 15	Dynamic	0.415774942359572
eng	complete-jewish-bible	REV 16	Dynamic	0.3416168458899612
eng	complete-jewish-bible	REV 17	Dynamic	0.35705382147912246
eng	complete-jewish-bible	REV 18	Dynamic	0.38746632226506617
eng	complete-jewish-bible	REV 19	Dynamic	0.3773025262577513
eng	complete-jewish-bible	REV 2	Dynamic	0.3641263544873579
eng	complete-jewish-bible	REV 20	Dynamic	0.39652508199008035
